Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score,Product/Service,Category,Rating,Response Time (mins),Resolution Status,Cleaned_Text,Processed_Text
Customer care was top-notch.,Positive,Spotify,2023-06-12 21:13:00,user10995,Dubai,0.89,Subscription,Billing,2,103,Resolved,customer care was top notch,customer care top notch
Neither good nor bad.,Neutral,TripAdvisor,2023-06-01 09:58:00,user10996,Dubai,0.72,Gift Card,Website Experience,2,169,Resolved,neither good nor bad,neither good bad
Customer support never replied.,Negative,Amazon Reviews,2023-09-21 06:46:00,user10997,Dubai,0.94,Gift Card,Technical,3,90,Resolved,customer support never replied,customer support never replied
Excellent support team.,Positive,Yelp,2023-08-06 21:57:00,user10998,Dubai,0.84,Premium Plan,Product Quality,3,20,Pending,excellent support team,excellent support team
Product arrived damaged.,Negative,Yelp,2023-06-17 19:07:00,user10999,London,0.87,Subscription,Delivery,5,6,Resolved,product arrived damaged,product arrived damaged
"Met expectations, no issues.",Neutral,Twitter,2023-09-05 22:25:00,user11000,New York,0.83,Website,Product Quality,2,25,Pending,met expectations no issues,met expectation issue
Chat was fine but not great.,Neutral,Twitter,2023-07-13 00:13:00,user11002,London,0.74,Subscription,Customer Support,2,72,Resolved,chat was fine but not great,chat fine great
Customer support never replied.,Negative,Yelp,2023-08-14 20:53:00,user11003,Paris,0.75,Customer Portal,Delivery,5,81,Resolved,customer support never replied,customer support never replied
Customer support never replied.,Negative,Twitter,2023-08-07 03:50:00,user11004,Toronto,0.93,Customer Portal,Refund,2,118,Resolved,customer support never replied,customer support never replied
Neutral feeling about the experience.,Neutral,ChatSupport,2023-07-30 14:45:00,user11006,Mumbai,0.93,Mobile App,Customer Support,4,114,Pending,neutral feeling about the experience,neutral feeling experience
"It was okay, nothing special.",Neutral,Yelp,2023-06-19 12:07:00,user11007,Berlin,0.94,Product A,Billing,5,148,Resolved,it was okay nothing special,okay nothing special
Customer support never replied.,Negative,IMDb,2023-08-16 06:17:00,user11008,Paris,0.9,Website,Technical,2,160,Escalated,customer support never replied,customer support never replied
Delivery took too long.,Negative,Spotify,2023-08-10 19:47:00,user11010,Berlin,0.78,Customer Portal,Product Quality,2,102,Resolved,delivery took too long,delivery took long
Product quality is acceptable.,Neutral,Yelp,2023-08-10 08:00:00,user11012,Mumbai,0.77,Delivery Service,Product Quality,2,170,Pending,product quality is acceptable,product quality acceptable
"Met expectations, no issues.",Neutral,Email,2023-08-16 03:20:00,user11013,Berlin,0.92,Mobile App,Technical,2,157,Pending,met expectations no issues,met expectation issue
Neutral feeling about the experience.,Neutral,IMDb,2023-06-23 21:01:00,user11014,Dubai,0.9,Product B,Billing,1,151,Resolved,neutral feeling about the experience,neutral feeling experience
Website kept crashing.,Negative,Twitter,2023-08-23 04:21:00,user11015,Toronto,0.83,Subscription,Billing,4,122,Resolved,website kept crashing,website kept crashing
Customer care was top-notch.,Positive,TripAdvisor,2023-06-11 12:04:00,user11016,New York,0.75,Website,Product Quality,3,77,Pending,customer care was top notch,customer care top notch
Customer care was top-notch.,Positive,IMDb,2023-09-21 01:04:00,user11017,Mumbai,0.83,Delivery Service,Usability,3,47,Pending,customer care was top notch,customer care top notch
Received wrong item.,Negative,Yelp,2023-06-28 12:48:00,user11019,Toronto,0.91,Website,Technical,3,44,Resolved,received wrong item,received wrong item
Customer support never replied.,Negative,Yelp,2023-08-31 21:03:00,user11020,New York,0.8,Delivery Service,Delivery,1,171,Resolved,customer support never replied,customer support never replied
Received wrong item.,Negative,Yelp,2023-09-08 10:19:00,user11021,Singapore,0.88,Website,Delivery,2,167,Resolved,received wrong item,received wrong item
Service quality was consistent.,Neutral,IMDb,2023-08-30 12:39:00,user11022,Berlin,0.82,Customer Portal,Usability,3,32,Resolved,service quality was consistent,service quality consistent
Received wrong item.,Negative,Email,2023-08-02 18:32:00,user11025,Toronto,0.71,Customer Portal,Website Experience,1,79,Resolved,received wrong item,received wrong item
Excellent support team.,Positive,IMDb,2023-07-17 19:17:00,user11026,Mumbai,0.9,Product A,Delivery,2,15,Resolved,excellent support team,excellent support team
Neither good nor bad.,Neutral,IMDb,2023-06-14 04:56:00,user11030,Mumbai,0.92,Customer Portal,Website Experience,2,42,Resolved,neither good nor bad,neither good bad
Service quality was consistent.,Neutral,Email,2023-06-12 10:06:00,user11032,Mumbai,0.71,Subscription,Refund,3,67,Pending,service quality was consistent,service quality consistent
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-06-08 05:20:00,user11033,Sydney,0.84,Mobile App,Refund,2,124,Resolved,met expectations no issues,met expectation issue
Slow response from team.,Negative,Website Testimonial,2023-09-17 21:44:00,user11035,Paris,0.88,Premium Plan,Customer Support,4,15,Pending,slow response from team,slow response team
Customer support never replied.,Negative,Amazon Reviews,2023-09-17 10:58:00,user11038,London,0.89,Product B,Billing,3,156,Resolved,customer support never replied,customer support never replied
"Terrible experience, very disappointed.",Negative,TripAdvisor,2023-07-21 13:16:00,user11039,Singapore,0.75,Subscription,Billing,1,53,Pending,terrible experience very disappointed,terrible experience disappointed
Excellent support team.,Positive,ChatSupport,2023-07-09 07:11:00,user11040,Dubai,0.88,Customer Portal,Delivery,5,48,Resolved,excellent support team,excellent support team
Delivery took too long.,Negative,TripAdvisor,2023-06-06 03:34:00,user11041,Mumbai,0.77,Delivery Service,Usability,2,125,Resolved,delivery took too long,delivery took long
Great quality and quick delivery.,Positive,IMDb,2023-06-12 11:08:00,user11042,Dubai,0.7,Subscription,Refund,3,156,Pending,great quality and quick delivery,great quality quick delivery
Response time could be better.,Neutral,Website Testimonial,2023-07-06 05:50:00,user11043,New York,0.93,Subscription,Website Experience,5,99,Resolved,response time could be better,response time could better
Great quality and quick delivery.,Positive,Twitter,2023-09-08 11:22:00,user11044,Dubai,0.82,Premium Plan,Technical,5,77,Resolved,great quality and quick delivery,great quality quick delivery
Fast and friendly communication.,Positive,TripAdvisor,2023-07-22 07:24:00,user11045,Paris,0.89,Website,Delivery,5,110,Resolved,fast and friendly communication,fast friendly communication
Excellent support team.,Positive,ChatSupport,2023-06-16 03:02:00,user11046,Toronto,0.82,Subscription,Usability,2,150,Resolved,excellent support team,excellent support team
Excellent support team.,Positive,Yelp,2023-08-07 03:34:00,user11047,Paris,0.75,Subscription,Billing,1,161,Resolved,excellent support team,excellent support team
Neutral feeling about the experience.,Neutral,Amazon Reviews,2023-07-05 22:59:00,user11048,Mumbai,0.73,Product A,Website Experience,4,79,Resolved,neutral feeling about the experience,neutral feeling experience
Slow response from team.,Negative,IMDb,2023-09-12 17:58:00,user11049,Los Angeles,0.91,Mobile App,Refund,3,177,Resolved,slow response from team,slow response team
Product arrived damaged.,Negative,TripAdvisor,2023-08-02 04:16:00,user11050,Sydney,0.75,Delivery Service,Technical,4,76,Resolved,product arrived damaged,product arrived damaged
Received wrong item.,Negative,Amazon Reviews,2023-07-02 22:04:00,user11051,Dubai,0.85,Product B,Usability,4,149,Resolved,received wrong item,received wrong item
Excellent support team.,Positive,Spotify,2023-09-18 16:00:00,user11052,Dubai,0.93,Delivery Service,Billing,1,166,Resolved,excellent support team,excellent support team
Slow response from team.,Negative,IMDb,2023-09-04 02:01:00,user11053,Dubai,0.78,Product A,Technical,1,137,Pending,slow response from team,slow response team
Customer care was top-notch.,Positive,Twitter,2023-06-25 13:51:00,user11054,Toronto,0.82,Product B,Customer Support,3,142,Resolved,customer care was top notch,customer care top notch
Website kept crashing.,Negative,Amazon Reviews,2023-07-23 02:21:00,user11055,London,0.73,Premium Plan,Delivery,5,51,Pending,website kept crashing,website kept crashing
Chat was fine but not great.,Neutral,Spotify,2023-06-04 14:41:00,user11056,Los Angeles,0.84,Mobile App,Website Experience,2,42,Resolved,chat was fine but not great,chat fine great
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-08-27 14:07:00,user11057,Los Angeles,0.76,Mobile App,Usability,4,27,Resolved,met expectations no issues,met expectation issue
Website kept crashing.,Negative,TripAdvisor,2023-08-15 13:29:00,user11058,London,0.84,Product A,Product Quality,5,135,Resolved,website kept crashing,website kept crashing
Website kept crashing.,Negative,TripAdvisor,2023-09-21 15:48:00,user11059,Toronto,0.89,Subscription,Refund,4,117,Resolved,website kept crashing,website kept crashing
Delivery took too long.,Negative,Website Testimonial,2023-08-23 22:19:00,user11060,Los Angeles,0.78,Gift Card,Billing,1,144,Resolved,delivery took too long,delivery took long
Product quality is acceptable.,Neutral,IMDb,2023-06-01 03:46:00,user11061,London,0.85,Mobile App,Billing,1,153,Pending,product quality is acceptable,product quality acceptable
Customer support never replied.,Negative,Email,2023-09-27 18:37:00,user11062,Toronto,0.88,Delivery Service,Delivery,2,100,Resolved,customer support never replied,customer support never replied
Website kept crashing.,Negative,Twitter,2023-07-14 23:18:00,user11065,Berlin,0.77,Gift Card,Usability,2,166,Pending,website kept crashing,website kept crashing
Response time could be better.,Neutral,ChatSupport,2023-08-15 20:42:00,user11066,Dubai,0.72,Product A,Billing,4,71,Pending,response time could be better,response time could better
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-08-04 13:14:00,user11067,London,0.89,Mobile App,Product Quality,1,144,Pending,chatbot was useless and unhelpful,chatbot useless unhelpful
Excellent support team.,Positive,ChatSupport,2023-09-27 18:09:00,user11068,Toronto,0.9,Website,Refund,1,145,Resolved,excellent support team,excellent support team
Chat was fine but not great.,Neutral,Email,2023-07-03 13:42:00,user11069,Dubai,0.79,Gift Card,Technical,3,158,Pending,chat was fine but not great,chat fine great
Product quality is acceptable.,Neutral,TripAdvisor,2023-09-11 12:44:00,user11070,New York,0.71,Product B,Website Experience,4,5,Resolved,product quality is acceptable,product quality acceptable
Neither good nor bad.,Neutral,Twitter,2023-06-21 13:21:00,user11071,London,0.81,Product A,Delivery,3,180,Resolved,neither good nor bad,neither good bad
"Met expectations, no issues.",Neutral,Website Testimonial,2023-06-27 21:20:00,user11072,Mumbai,0.87,Website,Usability,3,110,Resolved,met expectations no issues,met expectation issue
Product arrived damaged.,Negative,Twitter,2023-09-07 15:55:00,user11073,Sydney,0.73,Product B,Product Quality,5,85,Pending,product arrived damaged,product arrived damaged
Product quality is acceptable.,Neutral,Email,2023-06-25 23:15:00,user11074,New York,0.73,Product A,Customer Support,5,93,Pending,product quality is acceptable,product quality acceptable
"It was okay, nothing special.",Neutral,Amazon Reviews,2023-08-02 16:29:00,user11075,London,0.8,Product B,Product Quality,2,50,Pending,it was okay nothing special,okay nothing special
"It was okay, nothing special.",Neutral,Spotify,2023-07-28 04:16:00,user11076,Mumbai,0.81,Product B,Product Quality,2,33,Resolved,it was okay nothing special,okay nothing special
Product arrived damaged.,Negative,IMDb,2023-06-08 12:36:00,user11078,Dubai,0.74,Customer Portal,Usability,4,164,Resolved,product arrived damaged,product arrived damaged
Customer support never replied.,Negative,Yelp,2023-08-14 04:35:00,user11079,Toronto,0.94,Gift Card,Usability,4,116,Resolved,customer support never replied,customer support never replied
Customer support never replied.,Negative,Website Testimonial,2023-08-01 06:31:00,user11080,London,0.93,Subscription,Product Quality,4,99,Resolved,customer support never replied,customer support never replied
User experience is fantastic.,Positive,Spotify,2023-09-01 21:23:00,user11082,Dubai,0.74,Product B,Website Experience,2,31,Resolved,user experience is fantastic,user experience fantastic
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-07-14 08:54:00,user11083,Berlin,0.75,Subscription,Billing,4,169,Pending,chatbot was useless and unhelpful,chatbot useless unhelpful
Fast and friendly communication.,Positive,Twitter,2023-07-12 04:26:00,user11084,London,0.79,Mobile App,Refund,3,136,Pending,fast and friendly communication,fast friendly communication
Service quality was consistent.,Neutral,Website Testimonial,2023-09-10 14:58:00,user11085,Paris,0.72,Product B,Billing,3,8,Resolved,service quality was consistent,service quality consistent
Product arrived damaged.,Negative,TripAdvisor,2023-09-21 01:40:00,user11086,London,0.75,Premium Plan,Usability,2,22,Escalated,product arrived damaged,product arrived damaged
Product quality is acceptable.,Neutral,Yelp,2023-07-13 00:05:00,user11087,Singapore,0.94,Product A,Product Quality,2,79,Resolved,product quality is acceptable,product quality acceptable
Chat was fine but not great.,Neutral,Amazon Reviews,2023-06-08 11:44:00,user11088,Sydney,0.75,Customer Portal,Usability,2,31,Resolved,chat was fine but not great,chat fine great
Service quality was consistent.,Neutral,ChatSupport,2023-09-12 01:19:00,user11090,New York,0.81,Delivery Service,Website Experience,2,118,Resolved,service quality was consistent,service quality consistent
Everything worked perfectly.,Positive,IMDb,2023-07-31 15:06:00,user11091,Paris,0.87,Website,Refund,1,34,Pending,everything worked perfectly,everything worked perfectly
Chat was fine but not great.,Neutral,ChatSupport,2023-06-09 14:36:00,user11092,Mumbai,0.8,Subscription,Customer Support,4,83,Resolved,chat was fine but not great,chat fine great
