Text,Sentiment,Source,Date/Time,User ID,Location,Confidence Score,Product/Service,Category,Rating,Response Time (mins),Resolution Status
Customer care was top-notch.,Positive,Website Testimonial,2023-09-25 22:55:00,user10956,Toronto,0.78,Website,Product Quality,1,99,Resolved
Very satisfied with the response.,Positive,Email,2023-09-03 11:48:00,user10957,Los Angeles,0.82,Product A,Refund,3,38,Resolved
Chat was fine but not great.,Neutral,Website Testimonial,2023-06-26 14:36:00,user10958,London,0.87,Delivery Service,Refund,4,33,Resolved
Fast and friendly communication.,Positive,Yelp,2023-09-06 01:47:00,user10959,Singapore,0.72,Delivery Service,Delivery,2,53,Resolved
Response time could be better.,Neutral,IMDb,2023-09-13 01:36:00,user10960,Berlin,0.89,Website,Delivery,4,168,Resolved
Great quality and quick delivery.,Positive,Twitter,2023-07-14 20:28:00,user10961,Los Angeles,0.8,Product B,Billing,1,144,Resolved
Great quality and quick delivery.,Positive,Yelp,2023-08-03 20:03:00,user10962,London,0.91,Website,Refund,1,159,Resolved
User experience is fantastic.,Positive,Amazon Reviews,2023-06-01 17:38:00,user10963,Sydney,0.89,Gift Card,Billing,2,72,Resolved
Everything worked perfectly.,Positive,Email,2023-08-08 11:18:00,user10964,Paris,0.93,Mobile App,Customer Support,1,22,Pending
Response time could be better.,Neutral,Twitter,2023-06-26 17:41:00,user10965,New York,0.74,Website,Technical,2,76,Escalated
Great quality and quick delivery.,Positive,Website Testimonial,2023-09-23 07:52:00,user10966,Los Angeles,0.74,Subscription,Billing,4,59,Escalated
User experience is fantastic.,Positive,Yelp,2023-07-25 19:08:00,user10967,Berlin,0.93,Subscription,Usability,2,164,Escalated
Fast and friendly communication.,Positive,Spotify,2023-09-18 13:22:00,user10968,Dubai,0.86,Customer Portal,Usability,5,24,Resolved
Chat was fine but not great.,Neutral,Website Testimonial,2023-08-05 04:22:00,user10969,Toronto,0.73,Mobile App,Product Quality,2,139,Resolved
Service quality was consistent.,Neutral,TripAdvisor,2023-08-05 23:32:00,user10970,Paris,0.85,Delivery Service,Billing,2,166,Pending
Not worth the money.,Negative,Spotify,2023-08-15 02:54:00,user10971,Singapore,0.83,Delivery Service,Refund,4,87,Escalated
Average performance.,Neutral,TripAdvisor,2023-06-22 11:14:00,user10972,Toronto,0.79,Product B,Product Quality,1,93,Resolved
Everything worked perfectly.,Positive,Yelp,2023-09-02 13:47:00,user10973,Sydney,0.86,Website,Usability,2,61,Resolved
Product arrived damaged.,Negative,Website Testimonial,2023-07-13 15:53:00,user10974,Dubai,0.9,Subscription,Usability,5,90,Resolved
Service quality was consistent.,Neutral,Website Testimonial,2023-09-25 14:31:00,user10975,Singapore,0.83,Customer Portal,Refund,1,125,Resolved
User experience is fantastic.,Positive,Yelp,2023-06-10 20:44:00,user10976,London,0.74,Premium Plan,Billing,4,31,Resolved
Neutral feeling about the experience.,Neutral,Amazon Reviews,2023-06-25 10:15:00,user10977,London,0.8,Mobile App,Product Quality,3,48,Escalated
Excellent support team.,Positive,Yelp,2023-06-26 22:25:00,user10978,Toronto,0.74,Mobile App,Customer Support,2,52,Pending
Very satisfied with the response.,Positive,Spotify,2023-08-13 16:11:00,user10979,Berlin,0.91,Customer Portal,Customer Support,1,131,Resolved
Not worth the money.,Negative,Twitter,2023-08-29 20:27:00,user10980,London,0.7,Mobile App,Product Quality,3,136,Pending
Chatbot was useless and unhelpful.,Negative,Twitter,2023-06-05 06:40:00,user10981,London,0.83,Delivery Service,Usability,2,112,Resolved
"It was okay, nothing special.",Neutral,Spotify,2023-08-30 06:17:00,user10982,Mumbai,0.81,Website,Delivery,5,167,Resolved
Response time could be better.,Neutral,Email,2023-08-30 07:30:00,user10983,Dubai,0.77,Delivery Service,Delivery,5,169,Resolved
Service quality was consistent.,Neutral,IMDb,2023-06-19 10:34:00,user10984,Los Angeles,0.9,Website,Delivery,3,97,Resolved
Not worth the money.,Negative,Email,2023-08-13 05:09:00,user10985,Los Angeles,0.82,Delivery Service,Technical,3,65,Resolved
Slow response from team.,Negative,Amazon Reviews,2023-07-23 02:42:00,user10986,Mumbai,0.84,Subscription,Delivery,4,41,Escalated
Everything worked perfectly.,Positive,Email,2023-06-04 12:56:00,user10987,Berlin,0.74,Product A,Billing,2,137,Resolved
Chat was fine but not great.,Neutral,Amazon Reviews,2023-07-07 02:23:00,user10988,Dubai,0.75,Mobile App,Technical,2,79,Resolved
Amazing service!,Positive,Yelp,2023-06-07 15:47:00,user10989,New York,0.74,Product A,Website Experience,5,89,Resolved
Loved the product!,Positive,Email,2023-08-07 14:50:00,user10990,Toronto,0.81,Website,Refund,4,67,Resolved
Product arrived damaged.,Negative,IMDb,2023-09-01 17:25:00,user10991,Berlin,0.95,Mobile App,Customer Support,2,8,Escalated
Customer care was top-notch.,Positive,Website Testimonial,2023-09-07 05:44:00,user10992,Berlin,0.78,Delivery Service,Customer Support,5,164,Resolved
Neither good nor bad.,Neutral,IMDb,2023-09-21 11:06:00,user10993,Berlin,0.77,Product A,Billing,1,88,Resolved
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-06-14 12:45:00,user10994,Dubai,0.76,Product B,Delivery,4,8,Pending
Customer care was top-notch.,Positive,Spotify,2023-06-12 21:13:00,user10995,Dubai,0.89,Subscription,Billing,2,103,Resolved
Neither good nor bad.,Neutral,TripAdvisor,2023-06-01 09:58:00,user10996,Dubai,0.72,Gift Card,Website Experience,2,169,Resolved
Customer support never replied.,Negative,Amazon Reviews,2023-09-21 06:46:00,user10997,Dubai,0.94,Gift Card,Technical,3,90,Resolved
Excellent support team.,Positive,Yelp,2023-08-06 21:57:00,user10998,Dubai,0.84,Premium Plan,Product Quality,3,20,Pending
Product arrived damaged.,Negative,Yelp,2023-06-17 19:07:00,user10999,London,0.87,Subscription,Delivery,5,6,Resolved
"Met expectations, no issues.",Neutral,Twitter,2023-09-05 22:25:00,user11000,New York,0.83,Website,Product Quality,2,25,Pending
Amazing service!,Positive,ChatSupport,2023-08-03 20:08:00,user11001,Singapore,0.77,Website,Technical,3,133,Resolved
Chat was fine but not great.,Neutral,Twitter,2023-07-13 00:13:00,user11002,London,0.74,Subscription,Customer Support,2,72,Resolved
Customer support never replied.,Negative,Yelp,2023-08-14 20:53:00,user11003,Paris,0.75,Customer Portal,Delivery,5,81,Resolved
Customer support never replied.,Negative,Twitter,2023-08-07 03:50:00,user11004,Toronto,0.93,Customer Portal,Refund,2,118,Resolved
Very satisfied with the response.,Positive,IMDb,2023-09-21 19:11:00,user11005,Paris,0.9,Delivery Service,Product Quality,3,152,Pending
Neutral feeling about the experience.,Neutral,ChatSupport,2023-07-30 14:45:00,user11006,Mumbai,0.93,Mobile App,Customer Support,4,114,Pending
"It was okay, nothing special.",Neutral,Yelp,2023-06-19 12:07:00,user11007,Berlin,0.94,Product A,Billing,5,148,Resolved
Customer support never replied.,Negative,IMDb,2023-08-16 06:17:00,user11008,Paris,0.9,Website,Technical,2,160,Escalated
Average performance.,Neutral,Yelp,2023-06-13 01:05:00,user11009,Toronto,0.87,Website,Website Experience,1,38,Pending
Delivery took too long.,Negative,Spotify,2023-08-10 19:47:00,user11010,Berlin,0.78,Customer Portal,Product Quality,2,102,Resolved
Very satisfied with the response.,Positive,Email,2023-08-16 09:25:00,user11011,Toronto,0.9,Customer Portal,Billing,5,147,Resolved
Product quality is acceptable.,Neutral,Yelp,2023-08-10 08:00:00,user11012,Mumbai,0.77,Delivery Service,Product Quality,2,170,Pending
"Met expectations, no issues.",Neutral,Email,2023-08-16 03:20:00,user11013,Berlin,0.92,Mobile App,Technical,2,157,Pending
Neutral feeling about the experience.,Neutral,IMDb,2023-06-23 21:01:00,user11014,Dubai,0.9,Product B,Billing,1,151,Resolved
Website kept crashing.,Negative,Twitter,2023-08-23 04:21:00,user11015,Toronto,0.83,Subscription,Billing,4,122,Resolved
Customer care was top-notch.,Positive,TripAdvisor,2023-06-11 12:04:00,user11016,New York,0.75,Website,Product Quality,3,77,Pending
Customer care was top-notch.,Positive,IMDb,2023-09-21 01:04:00,user11017,Mumbai,0.83,Delivery Service,Usability,3,47,Pending
Not worth the money.,Negative,IMDb,2023-06-22 19:03:00,user11018,New York,0.85,Product A,Product Quality,2,171,Pending
Received wrong item.,Negative,Yelp,2023-06-28 12:48:00,user11019,Toronto,0.91,Website,Technical,3,44,Resolved
Customer support never replied.,Negative,Yelp,2023-08-31 21:03:00,user11020,New York,0.8,Delivery Service,Delivery,1,171,Resolved
Received wrong item.,Negative,Yelp,2023-09-08 10:19:00,user11021,Singapore,0.88,Website,Delivery,2,167,Resolved
Service quality was consistent.,Neutral,IMDb,2023-08-30 12:39:00,user11022,Berlin,0.82,Customer Portal,Usability,3,32,Resolved
Experience was fair.,Neutral,Website Testimonial,2023-07-11 17:13:00,user11023,Los Angeles,0.9,Subscription,Customer Support,3,6,Resolved
Loved the product!,Positive,Email,2023-08-16 11:24:00,user11024,New York,0.93,Premium Plan,Refund,2,36,Resolved
Received wrong item.,Negative,Email,2023-08-02 18:32:00,user11025,Toronto,0.71,Customer Portal,Website Experience,1,79,Resolved
Excellent support team.,Positive,IMDb,2023-07-17 19:17:00,user11026,Mumbai,0.9,Product A,Delivery,2,15,Resolved
Instructions were confusing.,Negative,TripAdvisor,2023-09-21 07:14:00,user11027,Singapore,0.76,Product A,Product Quality,1,125,Resolved
Amazing service!,Positive,IMDb,2023-08-02 06:58:00,user11028,Dubai,0.95,Gift Card,Technical,2,138,Resolved
Not worth the money.,Negative,Yelp,2023-09-02 14:59:00,user11029,Berlin,0.9,Subscription,Refund,3,122,Resolved
Neither good nor bad.,Neutral,IMDb,2023-06-14 04:56:00,user11030,Mumbai,0.92,Customer Portal,Website Experience,2,42,Resolved
Very satisfied with the response.,Positive,TripAdvisor,2023-09-06 12:43:00,user11031,London,0.73,Delivery Service,Customer Support,2,114,Resolved
Service quality was consistent.,Neutral,Email,2023-06-12 10:06:00,user11032,Mumbai,0.71,Subscription,Refund,3,67,Pending
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-06-08 05:20:00,user11033,Sydney,0.84,Mobile App,Refund,2,124,Resolved
Average performance.,Neutral,Twitter,2023-07-20 18:10:00,user11034,Sydney,0.84,Website,Customer Support,2,38,Resolved
Slow response from team.,Negative,Website Testimonial,2023-09-17 21:44:00,user11035,Paris,0.88,Premium Plan,Customer Support,4,15,Pending
Amazing service!,Positive,Email,2023-07-08 03:24:00,user11036,Sydney,0.85,Customer Portal,Technical,3,30,Pending
Not worth the money.,Negative,ChatSupport,2023-09-28 16:28:00,user11037,Berlin,0.72,Customer Portal,Customer Support,3,177,Resolved
Customer support never replied.,Negative,Amazon Reviews,2023-09-17 10:58:00,user11038,London,0.89,Product B,Billing,3,156,Resolved
"Terrible experience, very disappointed.",Negative,TripAdvisor,2023-07-21 13:16:00,user11039,Singapore,0.75,Subscription,Billing,1,53,Pending
Excellent support team.,Positive,ChatSupport,2023-07-09 07:11:00,user11040,Dubai,0.88,Customer Portal,Delivery,5,48,Resolved
Delivery took too long.,Negative,TripAdvisor,2023-06-06 03:34:00,user11041,Mumbai,0.77,Delivery Service,Usability,2,125,Resolved
Great quality and quick delivery.,Positive,IMDb,2023-06-12 11:08:00,user11042,Dubai,0.7,Subscription,Refund,3,156,Pending
Response time could be better.,Neutral,Website Testimonial,2023-07-06 05:50:00,user11043,New York,0.93,Subscription,Website Experience,5,99,Resolved
Great quality and quick delivery.,Positive,Twitter,2023-09-08 11:22:00,user11044,Dubai,0.82,Premium Plan,Technical,5,77,Resolved
Fast and friendly communication.,Positive,TripAdvisor,2023-07-22 07:24:00,user11045,Paris,0.89,Website,Delivery,5,110,Resolved
Excellent support team.,Positive,ChatSupport,2023-06-16 03:02:00,user11046,Toronto,0.82,Subscription,Usability,2,150,Resolved
Excellent support team.,Positive,Yelp,2023-08-07 03:34:00,user11047,Paris,0.75,Subscription,Billing,1,161,Resolved
Neutral feeling about the experience.,Neutral,Amazon Reviews,2023-07-05 22:59:00,user11048,Mumbai,0.73,Product A,Website Experience,4,79,Resolved
Slow response from team.,Negative,IMDb,2023-09-12 17:58:00,user11049,Los Angeles,0.91,Mobile App,Refund,3,177,Resolved
Product arrived damaged.,Negative,TripAdvisor,2023-08-02 04:16:00,user11050,Sydney,0.75,Delivery Service,Technical,4,76,Resolved
Received wrong item.,Negative,Amazon Reviews,2023-07-02 22:04:00,user11051,Dubai,0.85,Product B,Usability,4,149,Resolved
Excellent support team.,Positive,Spotify,2023-09-18 16:00:00,user11052,Dubai,0.93,Delivery Service,Billing,1,166,Resolved
Slow response from team.,Negative,IMDb,2023-09-04 02:01:00,user11053,Dubai,0.78,Product A,Technical,1,137,Pending
Customer care was top-notch.,Positive,Twitter,2023-06-25 13:51:00,user11054,Toronto,0.82,Product B,Customer Support,3,142,Resolved
Website kept crashing.,Negative,Amazon Reviews,2023-07-23 02:21:00,user11055,London,0.73,Premium Plan,Delivery,5,51,Pending
Chat was fine but not great.,Neutral,Spotify,2023-06-04 14:41:00,user11056,Los Angeles,0.84,Mobile App,Website Experience,2,42,Resolved
"Met expectations, no issues.",Neutral,Amazon Reviews,2023-08-27 14:07:00,user11057,Los Angeles,0.76,Mobile App,Usability,4,27,Resolved
Website kept crashing.,Negative,TripAdvisor,2023-08-15 13:29:00,user11058,London,0.84,Product A,Product Quality,5,135,Resolved
Website kept crashing.,Negative,TripAdvisor,2023-09-21 15:48:00,user11059,Toronto,0.89,Subscription,Refund,4,117,Resolved
Delivery took too long.,Negative,Website Testimonial,2023-08-23 22:19:00,user11060,Los Angeles,0.78,Gift Card,Billing,1,144,Resolved
Product quality is acceptable.,Neutral,IMDb,2023-06-01 03:46:00,user11061,London,0.85,Mobile App,Billing,1,153,Pending
Customer support never replied.,Negative,Email,2023-09-27 18:37:00,user11062,Toronto,0.88,Delivery Service,Delivery,2,100,Resolved
Average performance.,Neutral,Email,2023-09-08 15:48:00,user11063,Berlin,0.82,Product A,Refund,4,58,Resolved
Instructions were confusing.,Negative,ChatSupport,2023-08-04 16:45:00,user11064,Paris,0.78,Customer Portal,Usability,3,33,Resolved
Website kept crashing.,Negative,Twitter,2023-07-14 23:18:00,user11065,Berlin,0.77,Gift Card,Usability,2,166,Pending
Response time could be better.,Neutral,ChatSupport,2023-08-15 20:42:00,user11066,Dubai,0.72,Product A,Billing,4,71,Pending
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-08-04 13:14:00,user11067,London,0.89,Mobile App,Product Quality,1,144,Pending
Excellent support team.,Positive,ChatSupport,2023-09-27 18:09:00,user11068,Toronto,0.9,Website,Refund,1,145,Resolved
Chat was fine but not great.,Neutral,Email,2023-07-03 13:42:00,user11069,Dubai,0.79,Gift Card,Technical,3,158,Pending
Product quality is acceptable.,Neutral,TripAdvisor,2023-09-11 12:44:00,user11070,New York,0.71,Product B,Website Experience,4,5,Resolved
Neither good nor bad.,Neutral,Twitter,2023-06-21 13:21:00,user11071,London,0.81,Product A,Delivery,3,180,Resolved
"Met expectations, no issues.",Neutral,Website Testimonial,2023-06-27 21:20:00,user11072,Mumbai,0.87,Website,Usability,3,110,Resolved
Product arrived damaged.,Negative,Twitter,2023-09-07 15:55:00,user11073,Sydney,0.73,Product B,Product Quality,5,85,Pending
Product quality is acceptable.,Neutral,Email,2023-06-25 23:15:00,user11074,New York,0.73,Product A,Customer Support,5,93,Pending
"It was okay, nothing special.",Neutral,Amazon Reviews,2023-08-02 16:29:00,user11075,London,0.8,Product B,Product Quality,2,50,Pending
"It was okay, nothing special.",Neutral,Spotify,2023-07-28 04:16:00,user11076,Mumbai,0.81,Product B,Product Quality,2,33,Resolved
Not worth the money.,Negative,Twitter,2023-07-15 03:27:00,user11077,Dubai,0.9,Subscription,Technical,2,92,Pending
Product arrived damaged.,Negative,IMDb,2023-06-08 12:36:00,user11078,Dubai,0.74,Customer Portal,Usability,4,164,Resolved
Customer support never replied.,Negative,Yelp,2023-08-14 04:35:00,user11079,Toronto,0.94,Gift Card,Usability,4,116,Resolved
Customer support never replied.,Negative,Website Testimonial,2023-08-01 06:31:00,user11080,London,0.93,Subscription,Product Quality,4,99,Resolved
Loved the product!,Positive,Amazon Reviews,2023-09-27 16:25:00,user11081,Singapore,0.79,Customer Portal,Customer Support,3,176,Pending
User experience is fantastic.,Positive,Spotify,2023-09-01 21:23:00,user11082,Dubai,0.74,Product B,Website Experience,2,31,Resolved
Chatbot was useless and unhelpful.,Negative,Amazon Reviews,2023-07-14 08:54:00,user11083,Berlin,0.75,Subscription,Billing,4,169,Pending
Fast and friendly communication.,Positive,Twitter,2023-07-12 04:26:00,user11084,London,0.79,Mobile App,Refund,3,136,Pending
Service quality was consistent.,Neutral,Website Testimonial,2023-09-10 14:58:00,user11085,Paris,0.72,Product B,Billing,3,8,Resolved
Product arrived damaged.,Negative,TripAdvisor,2023-09-21 01:40:00,user11086,London,0.75,Premium Plan,Usability,2,22,Escalated
Product quality is acceptable.,Neutral,Yelp,2023-07-13 00:05:00,user11087,Singapore,0.94,Product A,Product Quality,2,79,Resolved
Chat was fine but not great.,Neutral,Amazon Reviews,2023-06-08 11:44:00,user11088,Sydney,0.75,Customer Portal,Usability,2,31,Resolved
Amazing service!,Positive,Spotify,2023-06-01 14:36:00,user11089,Dubai,0.84,Subscription,Customer Support,5,122,Resolved
Service quality was consistent.,Neutral,ChatSupport,2023-09-12 01:19:00,user11090,New York,0.81,Delivery Service,Website Experience,2,118,Resolved
Everything worked perfectly.,Positive,IMDb,2023-07-31 15:06:00,user11091,Paris,0.87,Website,Refund,1,34,Pending
Chat was fine but not great.,Neutral,ChatSupport,2023-06-09 14:36:00,user11092,Mumbai,0.8,Subscription,Customer Support,4,83,Resolved
Delivery took too long.,Negative,Twitter,2023-08-08 20:14:00,user11093,New York,0.76,Customer Portal,Customer Support,5,169,Resolved
Average performance.,Neutral,Website Testimonial,2023-06-01 09:32:00,user11094,Mumbai,0.83,Product B,Product Quality,4,50,Resolved
Loved the product!,Positive,ChatSupport,2023-09-23 23:46:00,user11095,Mumbai,0.74,Subscription,Refund,4,130,Resolved
Everything worked perfectly.,Positive,Email,2023-09-11 04:42:00,user11096,Mumbai,0.83,Subscription,Billing,3,11,Resolved
